Population: 400
Percentage of population that is vaccinated: 0.9
Virus Name: Ebola
Virus Mortality Rate: 0.7
Virus Reproduction Rate: 0.25
Time step 0 ended, beginning 1
132 didn't infect 161 because vaccinated 
132 didn't infect 201 because vaccinated 
132 didn't infect 358 because vaccinated 
132 didn't infect 376 because vaccinated 
132 didn't infect 167 because vaccinated 
132 didn't infect 162 because vaccinated 
132 didn't infect 231 because vaccinated 
132 didn't infect 139 because vaccinated 
132 infects 119 
132 didn't infect 69 because vaccinated 
132 didn't infect 399 because vaccinated 
132 didn't infect 394 because vaccinated 
132 didn't infect 299 because vaccinated 
132 didn't infect 55 because vaccinated 
132 didn't infect 79 because vaccinated 
132 didn't infect 54 because vaccinated 
132 didn't infect 84 because vaccinated 
132 didn't infect 230 because vaccinated 
132 didn't infect 238 because vaccinated 
132 didn't infect 160 because vaccinated 
132 didn't infect 208 because vaccinated 
132 didn't infect 61 because vaccinated 
132 didn't infect 274 because vaccinated 
132 didn't infect 183 because vaccinated 
132 didn't infect 394 because vaccinated 
132 didn't infect 106 because vaccinated 
132 didn't infect 231 because vaccinated 
132 didn't infect 157 because vaccinated 
132 didn't infect 237 because vaccinated 
132 didn't infect 135 because vaccinated 
132 didn't infect 61 because vaccinated 
132 didn't infect 46 because vaccinated 
132 didn't infect 80 because vaccinated 
132 didn't infect 360 because vaccinated 
132 didn't infect 356 because vaccinated 
132 didn't infect 308 because vaccinated 
138 didn't infect 20 because vaccinated 
138 didn't infect 110 because vaccinated 
138 didn't infect 167 because vaccinated 
138 didn't infect 75 because vaccinated 
138 didn't infect 46 because vaccinated 
138 didn't infect 364 because vaccinated 
138 didn't infect 127 because vaccinated 
138 didn't infect 182 because vaccinated 
138 didn't infect 202 because vaccinated 
138 didn't infect 262 because vaccinated 
138 didn't infect 25 because vaccinated 
138 didn't infect 346 because vaccinated 
138 didn't infect 153 because vaccinated 
138 didn't infect 133 because vaccinated 
138 didn't infect 89 because vaccinated 
138 didn't infect 15 because vaccinated 
138 didn't infect 207 because vaccinated 
138 didn't infect 231 because vaccinated 
138 didn't infect 284 because vaccinated 
138 didn't infect 383 because vaccinated 
138 didn't infect 281 because vaccinated 
138 didn't infect 127 because vaccinated 
138 didn't infect 48 because vaccinated 
138 didn't infect 236 because vaccinated 
138 didn't infect 52 because vaccinated 
138 didn't infect 71 because vaccinated 
138 didn't infect 62 because vaccinated 
138 didn't infect 6 because vaccinated 
138 didn't infect 31 because vaccinated 
138 didn't infect 399 because vaccinated 
138 didn't infect 113 because vaccinated 
138 didn't infect 66 because vaccinated 
138 didn't infect 190 because vaccinated 
138 didn't infect 322 because vaccinated 
138 didn't infect 330 because vaccinated 
138 didn't infect 43 because vaccinated 
138 didn't infect 298 because vaccinated 
138 didn't infect 300 because vaccinated 
138 didn't infect 132 because already sick 
138 didn't infect 11 because vaccinated 
138 didn't infect 33 because vaccinated 
138 didn't infect 330 because vaccinated 
138 didn't infect 227 because vaccinated 
138 infects 65 
138 didn't infect 169 because vaccinated 
138 didn't infect 62 because vaccinated 
138 didn't infect 21 because vaccinated 
138 didn't infect 236 because vaccinated 
138 didn't infect 25 because vaccinated 
138 didn't infect 86 because vaccinated 
138 didn't infect 293 because vaccinated 
138 didn't infect 221 because vaccinated 
138 didn't infect 370 because vaccinated 
138 didn't infect 202 because vaccinated 
138 didn't infect 254 because vaccinated 
138 didn't infect 15 because vaccinated 
138 didn't infect 195 because vaccinated 
138 didn't infect 349 because vaccinated 
138 didn't infect 218 because vaccinated 
138 didn't infect 88 because vaccinated 
138 didn't infect 181 because vaccinated 
138 didn't infect 109 because vaccinated 
138 didn't infect 95 because vaccinated 
138 didn't infect 140 because vaccinated 
138 didn't infect 143 because vaccinated 
138 didn't infect 228 because vaccinated 
138 didn't infect 76 because already sick 
138 didn't infect 17 because vaccinated 
138 didn't infect 314 because vaccinated 
138 didn't infect 317 because vaccinated 
138 didn't infect 315 because vaccinated 
138 didn't infect 125 because vaccinated 
138 didn't infect 331 because vaccinated 
138 didn't infect 151 because vaccinated 
138 didn't infect 255 because vaccinated 
138 didn't infect 210 because vaccinated 
138 didn't infect 281 because vaccinated 
138 didn't infect 245 because vaccinated 
138 didn't infect 31 because vaccinated 
138 didn't infect 44 because vaccinated 
138 didn't infect 143 because vaccinated 
138 didn't infect 196 because vaccinated 
138 didn't infect 70 because vaccinated 
138 didn't infect 214 because already sick 
138 didn't infect 102 because vaccinated 
138 didn't infect 329 because vaccinated 
138 didn't infect 269 because vaccinated 
138 didn't infect 127 because vaccinated 
138 didn't infect 322 because vaccinated 
138 didn't infect 278 because vaccinated 
138 didn't infect 9 because vaccinated 
138 didn't infect 195 because vaccinated 
138 didn't infect 365 because vaccinated 
138 didn't infect 183 because vaccinated 
138 didn't infect 245 because vaccinated 
138 didn't infect 278 because vaccinated 
138 didn't infect 176 because vaccinated 
138 didn't infect 289 because vaccinated 
138 didn't infect 257 because vaccinated 
138 didn't infect 164 because vaccinated 
138 didn't infect 198 because already sick 
198 didn't infect 138 because already sick 
198 didn't infect 92 because vaccinated 
198 didn't infect 13 because vaccinated 
198 didn't infect 163 because vaccinated 
198 didn't infect 112 because vaccinated 
198 didn't infect 15 because vaccinated 
198 didn't infect 398 because vaccinated 
198 didn't infect 143 because vaccinated 
198 didn't infect 241 because vaccinated 
198 didn't infect 271 because vaccinated 
198 didn't infect 183 because vaccinated 
198 didn't infect 392 because vaccinated 
198 didn't infect 299 because vaccinated 
198 didn't infect 119 because vaccinated 
198 didn't infect 51 because vaccinated 
198 didn't infect 126 because vaccinated 
198 didn't infect 336 because vaccinated 
198 didn't infect 123 because vaccinated 
198 didn't infect 136 because vaccinated 
198 didn't infect 273 because vaccinated 
198 didn't infect 377 because vaccinated 
198 didn't infect 28 because vaccinated 
198 didn't infect 391 because vaccinated 
198 didn't infect 112 because vaccinated 
198 didn't infect 294 because vaccinated 
198 didn't infect 181 because vaccinated 
198 didn't infect 88 because vaccinated 
198 didn't infect 90 because vaccinated 
198 didn't infect 121 because vaccinated 
198 didn't infect 303 because vaccinated 
198 didn't infect 162 because vaccinated 
198 didn't infect 377 because vaccinated 
198 didn't infect 183 because vaccinated 
198 didn't infect 302 because vaccinated 
198 didn't infect 14 because vaccinated 
198 didn't infect 360 because vaccinated 
198 didn't infect 358 because vaccinated 
198 didn't infect 180 because vaccinated 
198 didn't infect 290 because vaccinated 
198 didn't infect 288 because vaccinated 
198 didn't infect 96 because vaccinated 
198 didn't infect 252 because vaccinated 
198 didn't infect 277 because vaccinated 
198 didn't infect 158 because vaccinated 
198 didn't infect 89 because vaccinated 
198 didn't infect 251 because vaccinated 
198 didn't infect 19 because vaccinated 
198 didn't infect 46 because vaccinated 
198 didn't infect 28 because vaccinated 
198 didn't infect 119 because vaccinated 
198 didn't infect 10 because vaccinated 
198 didn't infect 269 because vaccinated 
198 didn't infect 244 because vaccinated 
198 didn't infect 169 because vaccinated 
198 didn't infect 314 because vaccinated 
198 didn't infect 66 because vaccinated 
198 didn't infect 174 because vaccinated 
198 didn't infect 367 because vaccinated 
198 didn't infect 90 because vaccinated 
198 didn't infect 165 because vaccinated 
198 didn't infect 30 because vaccinated 
198 didn't infect 11 because vaccinated 
198 didn't infect 75 because vaccinated 
198 didn't infect 300 because vaccinated 
198 didn't infect 360 because vaccinated 
198 didn't infect 72 because vaccinated 
198 didn't infect 396 because vaccinated 
198 didn't infect 56 because vaccinated 
198 didn't infect 269 because vaccinated 
198 didn't infect 186 because vaccinated 
198 didn't infect 37 because vaccinated 
198 didn't infect 191 because vaccinated 
198 didn't infect 360 because vaccinated 
198 didn't infect 339 because vaccinated 
198 didn't infect 202 because vaccinated 
198 didn't infect 300 because vaccinated 
198 didn't infect 51 because vaccinated 
198 didn't infect 172 because vaccinated 
198 didn't infect 154 because vaccinated 
198 didn't infect 165 because vaccinated 
198 didn't infect 69 because vaccinated 
198 didn't infect 80 because vaccinated 
198 didn't infect 223 because vaccinated 
198 didn't infect 327 because vaccinated 
198 didn't infect 249 because vaccinated 
198 didn't infect 332 because vaccinated 
198 didn't infect 362 because vaccinated 
198 didn't infect 287 because vaccinated 
198 didn't infect 314 because vaccinated 
198 didn't infect 182 because vaccinated 
198 didn't infect 340 because vaccinated 
198 didn't infect 301 because vaccinated 
198 didn't infect 89 because vaccinated 
198 didn't infect 193 because vaccinated 
198 didn't infect 157 because vaccinated 
198 didn't infect 375 because vaccinated 
198 didn't infect 352 because vaccinated 
198 didn't infect 150 because vaccinated 
198 infects 65 
198 didn't infect 359 because vaccinated 
198 didn't infect 293 because vaccinated 
203 didn't infect 200 because vaccinated 
203 didn't infect 394 because vaccinated 
203 infects 290 
203 didn't infect 308 because vaccinated 
203 didn't infect 162 because vaccinated 
203 didn't infect 313 because vaccinated 
203 didn't infect 113 because vaccinated 
203 didn't infect 327 because vaccinated 
203 didn't infect 289 because vaccinated 
203 didn't infect 53 because vaccinated 
203 didn't infect 254 because vaccinated 
203 didn't infect 72 because vaccinated 
203 didn't infect 169 because vaccinated 
203 didn't infect 381 because vaccinated 
203 didn't infect 39 because vaccinated 
203 didn't infect 121 because vaccinated 
203 didn't infect 177 because vaccinated 
203 didn't infect 163 because vaccinated 
203 didn't infect 85 because vaccinated 
203 didn't infect 325 because vaccinated 
203 didn't infect 45 because vaccinated 
203 didn't infect 362 because vaccinated 
203 didn't infect 343 because vaccinated 
203 didn't infect 327 because vaccinated 
203 didn't infect 373 because vaccinated 
203 didn't infect 171 because vaccinated 
203 didn't infect 228 because vaccinated 
203 didn't infect 5 because vaccinated 
203 didn't infect 135 because vaccinated 
203 didn't infect 107 because vaccinated 
203 didn't infect 127 because vaccinated 
203 didn't infect 354 because vaccinated 
203 didn't infect 34 because vaccinated 
203 didn't infect 179 because vaccinated 
203 didn't infect 131 because vaccinated 
203 didn't infect 55 because vaccinated 
203 didn't infect 368 because vaccinated 
203 didn't infect 24 because vaccinated 
203 didn't infect 197 because vaccinated 
203 didn't infect 224 because vaccinated 
203 didn't infect 375 because vaccinated 
203 didn't infect 214 because already sick 
203 didn't infect 85 because vaccinated 
203 didn't infect 211 because vaccinated 
203 didn't infect 252 because vaccinated 
203 didn't infect 193 because vaccinated 
203 didn't infect 179 because vaccinated 
203 didn't infect 279 because vaccinated 
203 didn't infect 192 because vaccinated 
203 didn't infect 51 because vaccinated 
203 didn't infect 245 because vaccinated 
203 didn't infect 295 because vaccinated 
203 didn't infect 333 because vaccinated 
203 didn't infect 388 because vaccinated 
203 didn't infect 115 because vaccinated 
203 didn't infect 83 because vaccinated 
203 didn't infect 231 because vaccinated 
203 didn't infect 37 because vaccinated 
203 didn't infect 17 because vaccinated 
203 didn't infect 150 because vaccinated 
203 didn't infect 10 because vaccinated 
203 didn't infect 163 because vaccinated 
203 didn't infect 133 because vaccinated 
203 didn't infect 53 because vaccinated 
203 didn't infect 37 because vaccinated 
203 infects 175 
203 didn't infect 192 because vaccinated 
203 didn't infect 82 because vaccinated 
203 didn't infect 280 because vaccinated 
203 didn't infect 47 because vaccinated 
203 didn't infect 173 because vaccinated 
203 didn't infect 304 because vaccinated 
